2025-11-17 23:19:51.228 User Agent: [Hub 3.15.2], Protocol version: [1.17.3], Session Id: [de26820a93c74a54b3d05ba81ceb8ec2], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: False, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ai.generators], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ai.inference], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ai.navigation], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.animation.rigging], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.asset-manager-for-unity], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.behavior], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.burst], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.charactercontroller], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.cinemachine], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.collab-proxy], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.collections], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.connect.share], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.dedicated-server], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.device-simulator.devices], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.editorcoroutines], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.entities], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.entities.graphics], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.2d], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.ar], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.characters-animation], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.development], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.ecs], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.gameplay-storytelling], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.mobile], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.vr], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.feature.worldbuilding], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.formats.alembic], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.formats.fbx], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ide.rider], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ide.visualstudio], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.inputsystem], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.learn.iet-framework], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.learn.iet-framework.authoring], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.localization], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.mathematics], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.memoryprofiler], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.meta-instant-games-sdk], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.microsoft.gdk], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.microsoft.gdk.tools], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.ml-agents], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.mobile.android-logcat], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.mobile.notifications], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.accessibility], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.ai], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.amd], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.androidjni], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.animation], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.assetbundle], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.audio], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.cloth], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.director], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.imageconversion], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.imgui], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.jsonserialize], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.nvidia], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.particlesystem], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.physics], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.physics2d], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.screencapture], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.terrain], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.terrainphysics], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.tilemap], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.ui], Result: [granted: True, group: (null)]
2025-11-22 16:29:04.994 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [b800fe92f5f041f09f4c727a6eb164f0], Licensed Package: False, Entitlement requested: [com.unity.modules.uielements], Result: [granted: True, group: (null)]
